tourney_id,tourney_name,surface,tourney_date,tourney_spectators,tourney_revenue
2016-W-C10-TUR-46A-2016,antalya  10k,Clay,2016-12-12,2758.0,533147.37
2016-W-C10-UKR-01A-2016,kharkiv  10k,Clay,2016-08-15,2767.0,444620.24
2016-W-C10-UKR-02A-2016,bucha  10k,Clay,2016-09-05,3163.0,840913.77
2016-W-C10-USA-01A-2016,weston fl  10k,Clay,2016-03-07,2985.0,616142.21
2016-W-C10-USA-02A-2016,orlando fl  10k,Clay,2016-03-14,3207.0,552556.02
2016-W-C10-USA-02B-2016,buffalo ny  10k,Clay,2016-05-30,3093.0,671269.54
2016-W-C10-USA-03A-2016,bethany beach de  10k,Clay,2016-06-06,3102.0,625139.74
2016-W-C10-USA-04A-2016,evansville in  10k,Hard,2016-07-18,2631.0,458373.05
2016-W-C10-USA-04B-2016,austin tx  10k,Hard,2016-07-25,3632.0,672051.58
2016-W-C10-USA-05A-2016,charleston sc  10k,Clay,2016-09-26,3162.0,619529.04
2016-W-C25-AUS-01A-2016,perth  25k,Hard,2016-02-08,3003.0,480481.2
2016-W-C25-AUS-02A-2016,perth  25k,Hard,2016-02-15,2913.0,671687.56
2016-W-C25-AUS-03A-2016,port pirie  25k,Hard,2016-02-22,2235.0,451000.75
2016-W-C25-AUS-04A-2016,mildura  25k,Grass,2016-02-29,3224.0,743127.53
2016-W-C25-AUS-05A-2016,canberra  25k,Clay,2016-03-14,3185.0,669393.08
2016-W-C25-AUS-06A-2016,canberra  25k,Clay,2016-03-21,4407.0,1036660.61
2016-W-C25-AUS-07A-2016,tweed heads  25k,Hard,2016-09-19,4135.0,777474.99
2016-W-C25-AUS-08A-2016,brisbane  25k,Hard,2016-09-26,3251.0,730562.29
2016-W-C25-AUS-09A-2016,toowoomba  25k,Hard,2016-10-03,3047.0,633295.72
2016-W-C25-AUS-10A-2016,cairns  25k,Hard,2016-10-10,2296.0,348033.32
2016-W-C25-BEL-01A-2016,koksijde  25k,Clay,2016-08-08,3395.0,729617.58
2016-W-C25-BEL-02A-2016,westende  25k,Hard,2016-08-15,3199.0,575790.37
2016-W-C25-BLR-01A-2016,minsk  25k,Clay,2016-06-06,2767.0,584740.03
2016-W-C25-BLR-02A-2016,minsk  25k,Clay,2016-06-13,3127.0,633960.05
2016-W-C25-BLR-03A-2016,minsk  25k,Hard,2016-11-07,4183.0,814830.76
2016-W-C25-BRA-01A-2016,guaruja  25k,Hard,2016-01-18,2926.0,539334.68
2016-W-C25-BRA-02A-2016,bertioga  25k,Hard,2016-01-25,3832.0,631550.12
2016-W-C25-BRA-03A-2016,sao paulo  25k,Clay,2016-02-22,2843.0,525199.2
2016-W-C25-BRA-04A-2016,campinas  25k,Clay,2016-02-29,3569.0,693155.82
2016-W-C25-BRA-05A-2016,curitiba  25k,Clay,2016-03-07,4026.0,751129.78
2016-W-C25-BRA-06A-2016,campos do jordao  25k,Hard,2016-07-25,4267.0,922357.0
2016-W-C25-BUL-01A-2016,sofia  25k,Clay,2016-09-05,4294.0,799735.73
2016-W-C25-BUL-02A-2016,dobrich  25k,Clay,2016-09-12,3706.0,729287.24
2016-W-C25-CAN-01A-2016,winnipeg  25k,Hard,2016-07-11,3621.0,839013.75
2016-W-C25-CAN-02A-2016,gatineau  25k,Hard,2016-08-08,3855.0,754295.06
2016-W-C25-CHI-02A-2016,santiago  25k,Clay,2016-11-28,3543.0,813928.07
2016-W-C25-CHN-01A-2016,naiman  25k,Hard,2016-08-08,3699.0,788152.77
2016-W-C25-CHN-02A-2016,nanning  25k,Hard,2016-04-18,3275.0,766919.2
2016-W-C25-CHN-02B-2016,yuxi  25k,Hard,2016-07-04,2925.0,642123.72
2016-W-C25-CHN-03A-2016,qujing  25k,Hard,2016-07-11,3007.0,435154.72
2016-W-C25-CHN-04A-2016,guiyang  25k,Hard,2016-08-29,2203.0,492432.64
2016-W-C25-CHN-05A-2016,chenzhou  25k,Hard,2016-10-31,3391.0,644621.16
2016-W-C25-CZE-01A-2016,plzen  25k,Clay,2016-08-01,4030.0,824492.16
2016-W-C25-ESP-01A-2016,barcelona  25k,Clay,2016-08-29,3520.0,346543.79
2016-W-C25-FRA-01A-2016,grenoble  25k,Hard,2016-02-01,3430.0,833738.33
2016-W-C25-FRA-01B-2016,montpellier  25k,Clay,2016-06-13,2364.0,475193.06
2016-W-C25-FRA-02A-2016,perigueux  25k,Clay,2016-06-20,4522.0,822622.8
2016-W-C25-FRA-03A-2016,denain  25k,Clay,2016-06-27,2078.0,366013.81
2016-W-C25-FRA-04A-2016,clermont ferrand  25k,Hard,2016-09-26,3694.0,728175.79
2016-W-C25-FRA-05A-2016,equeurdreville  25k,Hard,2016-10-10,2787.0,678731.31
2016-W-C25-GEO-04A-2016,telavi  25k,Clay,2016-09-05,3184.0,758079.89
2016-W-C25-GER-01A-2016,altenkirchen  25k,Carpet,2016-02-15,3128.0,666325.49
2016-W-C25-GER-02A-2016,wiesbaden  25k,Clay,2016-04-25,3221.0,561227.35
2016-W-C25-GER-03A-2016,braunschweig  25k,Clay,2016-06-13,3612.0,683768.33
2016-W-C25-GER-04A-2016,stuttgart vaihingen  25k,Clay,2016-06-27,2509.0,530909.61
2016-W-C25-GER-05A-2016,aschaffenburg  25k,Clay,2016-07-11,2766.0,513146.15
2016-W-C25-GER-06A-2016,darmstadt  25k,Clay,2016-07-18,4352.0,665869.46
2016-W-C25-GER-07A-2016,horb  25k,Clay,2016-07-25,3705.0,550368.16
2016-W-C25-GER-08A-2016,bad saulgau  25k,Clay,2016-08-01,2483.0,522465.55
2016-W-C25-GER-09A-2016,hechingen  25k,Clay,2016-08-08,1199.0,247181.71
2016-W-C25-GER-10A-2016,leipzig  25k,Clay,2016-08-15,2246.0,425302.78
2016-W-C25-HKG-01A-2016,hong kong  25k,Hard,2016-01-04,3122.0,587259.83
2016-W-C25-HUN-01A-2016,gyor  25k,Clay,2016-05-09,3409.0,745116.74
2016-W-C25-HUN-02A-2016,hodmezovasarhely  25k,Clay,2016-05-30,3957.0,992597.24
2016-W-C25-HUN-03A-2016,bukfurdo  25k,Clay,2016-08-22,3424.0,890233.47
2016-W-C25-HUN-04A-2016,hodmezovasarhely  25k,Clay,2016-09-12,3300.0,642290.98
2016-W-C25-IND-01A-2016,aurangabad  25k,Clay,2016-01-11,3745.0,854110.57
2016-W-C25-IND-02A-2016,new delhi  25k,Hard,2016-02-15,3164.0,502028.42
2016-W-C25-IND-03A-2016,pune  25k,Hard,2016-11-07,3782.0,778989.99
2016-W-C25-IND-04A-2016,pune  25k,Hard,2016-12-12,2463.0,386033.44
2016-W-C25-IND-05A-2016,navi mumbai  25k,Hard,2016-12-19,3698.0,829485.14
2016-W-C25-ITA-01A-2016,beinasco  25k,Clay,2016-02-22,2413.0,490713.72
2016-W-C25-ITA-02A-2016,caserta  25k,Clay,2016-05-16,3268.0,707933.97
2016-W-C25-ITA-03A-2016,grado  25k,Clay,2016-05-23,2996.0,506574.21
2016-W-C25-ITA-04A-2016,padova  25k,Clay,2016-06-06,2482.0,457156.22
2016-W-C25-ITA-05A-2016,rome  25k,Clay,2016-06-20,1824.0,350454.22
2016-W-C25-ITA-05B-2016,torino  25k,Clay,2016-07-04,2933.0,536996.59
2016-W-C25-ITA-06A-2016,imola  25k,Carpet,2016-07-11,2156.0,503397.57
2016-W-C25-ITA-07A-2016,bagnatica  25k,Clay,2016-08-22,3662.0,796815.58
2016-W-C25-ITA-08A-2016,santa margherita di pula  25k,Clay,2016-10-03,3526.0,532551.92
2016-W-C25-ITA-09A-2016,santa margherita di pula  25k,Clay,2016-10-10,2475.0,433562.38
2016-W-C25-JPN-01A-2016,karuizawa  25k,Grass,2016-05-23,3579.0,840040.28
2016-W-C25-JPN-01B-2016,tokyo  25k,Hard,2016-06-06,3532.0,896505.14
2016-W-C25-JPN-02A-2016,kashiwa  25k,Hard,2016-04-04,4710.0,1010653.18
2016-W-C25-JPN-02B-2016,kofu  25k,Hard,2016-03-28,3183.0,620322.64
2016-W-C25-JPN-03A-2016,tsukuba  25k,Hard,2016-08-22,2040.0,385775.0
2016-W-C25-JPN-04A-2016,noto  25k,Carpet,2016-08-29,3137.0,667999.75
2016-W-C25-JPN-05A-2016,makinohara  25k,Carpet,2016-10-10,2645.0,603925.5
2016-W-C25-JPN-06A-2016,hamamatsu  25k,Carpet,2016-10-17,4611.0,941686.01
2016-W-C25-JPN-07A-2016,iizuka  25k,Hard,2016-09-26,2541.0,441225.58
2016-W-C25-KAZ-01A-2016,astana  25k,Hard,2016-07-25,3211.0,615765.99
2016-W-C25-KAZ-02A-2016,almaty  25k,Clay,2016-08-29,3653.0,552605.12
2016-W-C25-KOR-01A-2016,changwon  25k,Hard,2016-04-04,2962.0,719855.69
2016-W-C25-KOR-02A-2016,goyang  25k,Hard,2016-05-16,4487.0,779988.26
2016-W-C25-KOR-03A-2016,incheon  25k,Hard,2016-05-23,3472.0,780273.27
2016-W-C25-MEX-01A-2016,cuernavaca  25k,Hard,2016-02-15,3357.0,537858.36
2016-W-C25-MEX-04A-2016,puebla  25k,Hard,2016-03-07,3723.0,755578.09
2016-W-C25-MEX-07A-2016,irapuato  25k,Hard,2016-03-14,4712.0,1184249.83
2016-W-C25-MNE-01A-2016,podgorica  25k,Clay,2016-09-19,2205.0,407316.92
2016-W-C25-NED-01A-2016,middelburg  25k,Clay,2016-06-27,3905.0,810803.28
2016-W-C25-NGR-01A-2016,lagos  25k,Hard,2016-10-10,2472.0,508061.73
2016-W-C25-NGR-02A-2016,lagos  25k,Hard,2016-10-17,2660.0,580908.76
2016-W-C25-POL-01A-2016,torun  25k,Clay,2016-06-27,3430.0,793691.45
2016-W-C25-POL-02A-2016,zawada near opole  25k,Carpet,2016-11-14,2710.0,448873.51
2016-W-C25-ROU-01A-2016,mamaia  25k,Clay,2016-08-29,3631.0,672295.61
2016-W-C25-RUS-01A-2016,moscow  25k,Hard,2016-02-22,3175.0,544172.51
2016-W-C25-RUS-02A-2016,moscow  25k,Clay,2016-06-20,3622.0,777990.79
2016-W-C25-SUI-01A-2016,chiasso  25k,Clay,2016-04-25,3148.0,653381.36
2016-W-C25-SUI-02A-2016,lenzerheide  25k,Clay,2016-06-20,2783.0,582473.36
2016-W-C25-SVK-01A-2016,bratislava  25k,Hard,2016-11-07,1752.0,363594.43
2016-W-C25-SWE-01A-2016,ystad  25k,Clay,2016-06-20,2911.0,751290.42
2016-W-C25-SWE-02A-2016,helsingborg  25k,Clay,2016-06-27,2652.0,531905.91
2016-W-C25-THA-01A-2016,nonthaburi  25k,Hard,2016-08-01,2582.0,536495.9
2016-W-C25-THA-02A-2016,hua hin  25k,Hard,2016-09-19,4003.0,852670.74
2016-W-C25-THA-03A-2016,hua hin  25k,Hard,2016-09-26,3057.0,565781.06
2016-W-C25-TUN-01A-2016,la marsa  25k,Clay,2016-05-09,3287.0,738288.96
2016-W-C25-UKR-01A-2016,kharkiv  25k,Clay,2016-08-22,4123.0,790464.02
2016-W-C25-UKR-02A-2016,bucha  25k,Clay,2016-09-12,3908.0,658204.61
2016-W-C25-USA-01A-2016,daytona beach fl  25k,Clay,2016-01-11,4197.0,1018292.45
2016-W-C25-USA-02A-2016,wesley chapel fl  25k,Clay,2016-01-18,2131.0,399048.05
2016-W-C25-USA-03A-2016,sunrise fl  25k,Clay,2016-01-25,3855.0,926586.68
2016-W-C25-USA-04A-2016,surprise az  25k,Hard,2016-02-15,3387.0,699780.77
2016-W-C25-USA-05A-2016,rancho santa fe ca  25k,Hard,2016-02-22,3511.0,792018.83
2016-W-C25-USA-06A-2016,naples fl  25k,Clay,2016-03-21,3590.0,783064.92
2016-W-C25-USA-07A-2016,naples fl  25k,Clay,2016-05-09,3265.0,735382.97
2016-W-C25-USA-08A-2016,sumter sc  25k,Hard,2016-06-13,3545.0,781235.14
2016-W-C25-USA-09A-2016,jackson ms  25k,Clay,2016-04-04,3575.0,654284.31
2016-W-C25-USA-10A-2016,pelham al  25k,Clay,2016-04-11,2955.0,677355.46
2016-W-C25-USA-11A-2016,baton rouge la  25k,Hard,2016-06-20,3028.0,615819.83
2016-W-C25-USA-12A-2016,el paso tx  25k,Hard,2016-06-27,2243.0,492994.93
2016-W-C25-USA-13A-2016,fort worth tx  25k,Hard,2016-08-01,3444.0,737068.36
2016-W-C25-USA-14A-2016,landisville pa  25k,Hard,2016-08-08,4361.0,784088.85
2016-W-C25-USA-15A-2016,redding ca  25k,Hard,2016-10-03,3623.0,645735.75
2016-W-C25-USA-18A-2016,lubbock tx  25k,Hard,2016-09-12,2755.0,653687.32
2016-W-C25-USA-19A-2016,stillwater ok  25k,Hard,2016-09-26,3441.0,662961.28
2016-W-C25-USA-20A-2016,nashville tn  25k,Hard,2016-11-21,3710.0,892465.11
2016-W-C25-UZB-01A-2016,karshi  25k,Hard,2016-04-04,3164.0,789762.51
2016-W-C25-UZB-02A-2016,andijan  25k,Hard,2016-05-23,2746.0,541618.8
2016-W-C25-UZB-03A-2016,namangan  25k,Hard,2016-05-30,2949.0,611579.75
2016-W-C25-UZB-04A-2016,fergana  25k,Hard,2016-06-13,2240.0,508784.89
2016-W-C50-AUS-01A-2016,bendigo  50k,Hard,2016-10-24,3555.0,859735.92
2016-W-C50-CAN-01A-2016,toronto  50k,Hard,2016-10-31,2855.0,470425.05
2016-W-C50-CAN-02A-2016,granby  50k,Hard,2016-08-01,2875.0,501395.77
2016-W-C50-CAN-03A-2016,saguenay  50k,Hard,2016-10-17,3166.0,660205.82
2016-W-C50-CHN-01A-2016,quanzhou  50k,Hard,2016-03-21,4036.0,862442.51
2016-W-C50-CHN-03A-2016,shenzhen  50k,Hard,2016-04-11,2952.0,667157.69
2016-W-C50-CHN-04A-2016,zhengzhou  50k,Hard,2016-05-16,3890.0,738198.3
2016-W-C50-CHN-05A-2016,tianjin  50k,Hard,2016-05-23,4225.0,824838.88
2016-W-C50-CHN-06A-2016,wuhan  50k,Hard,2016-07-25,2810.0,538134.7
2016-W-C50-CHN-07A-2016,zhuhai  50k,Hard,2016-09-12,4009.0,740712.39
2016-W-C50-CHN-08A-2016,suzhou  50k,Hard,2016-10-17,3104.0,487840.79
2016-W-C50-CHN-09A-2016,liuzhou  50k,Hard,2016-10-24,2684.0,529291.53
2016-W-C50-CZE-01A-2016,olomouc  50k,Clay,2016-07-11,2701.0,508903.81
2016-W-C50-FRA-01A-2016,andrezieux boutheon  50k,Hard,2016-01-25,3184.0,666123.36
2016-W-C50-FRA-02A-2016,croissy beaubourg  50k,Hard,2016-03-28,3233.0,624069.32
2016-W-C50-FRA-03A-2016,saint gaudens  50k,Clay,2016-05-09,3092.0,711206.96
2016-W-C50-FRA-04A-2016,saint malo  50k,Clay,2016-09-19,3337.0,547766.65
2016-W-C50-FRA-05A-2016,joue les tours  50k,Hard,2016-10-17,4058.0,800172.75
2016-W-C50-GBR-01A-2016,eastbourne  50k,Grass,2016-05-30,2957.0,622690.72
2016-W-C50-GBR-02A-2016,surbiton  50k,Grass,2016-06-06,4468.0,954895.64
2016-W-C50-GBR-03A-2016,ilkley  50k,Grass,2016-06-13,3232.0,752375.0
2016-W-C50-GER-05A-2016,essen  50k,Clay,2016-06-06,3166.0,547768.29
2016-W-C50-GER-06A-2016,versmold  50k,Clay,2016-07-04,2848.0,553033.27
2016-W-C50-HUN-01A-2016,szeged  50k,Clay,2016-06-13,3831.0,836343.88
2016-W-C50-HUN-02A-2016,budapest  50k,Clay,2016-09-05,2533.0,416233.89
2016-W-C50-ITA-01A-2016,brescia  50k,Clay,2016-05-30,3512.0,635373.31
2016-W-C50-ITA-06A-2016,rome  50k,Clay,2016-06-27,3535.0,646416.0
2016-W-C50-JPN-01A-2016,fukuoka  50k,Grass,2016-05-09,2523.0,395985.85
2016-W-C50-JPN-02A-2016,kurume  50k,Grass,2016-05-16,2608.0,632274.73
2016-W-C50-JPN-03A-2016,toyota  50k,Carpet,2016-11-14,3649.0,669120.52
2016-W-C50-MEX-01A-2016,tampico  50k,Hard,2016-10-24,3726.0,742734.56
2016-W-C50-SUI-01A-2016,kreuzlingen  50k,Carpet,2016-02-22,3743.0,560002.03
2016-W-C50-TUN-01A-2016,tunis  50k,Clay,2016-05-02,3508.0,656788.66
2016-W-C50-TUR-01A-2016,istanbul  50k,Hard,2016-04-11,3717.0,587460.2
2016-W-C50-TUR-03A-2016,ankara  50k,Hard,2016-12-19,3395.0,675804.16
2016-W-C50-USA-01A-2016,maui hi  50k,Hard,2016-01-25,2578.0,566366.75
2016-W-C50-USA-02A-2016,osprey fl  50k,Clay,2016-03-28,4658.0,1152034.3
2016-W-C50-USA-03A-2016,dothan al  50k,Clay,2016-04-18,2677.0,641939.3
2016-W-C50-USA-04A-2016,charlottesville va  50k,Clay,2016-04-25,3220.0,613061.69
2016-W-C50-USA-05A-2016,stockton ca  50k,Hard,2016-07-11,2593.0,495514.57
2016-W-C50-USA-06A-2016,sacramento ca  50k,Hard,2016-07-18,2996.0,663110.52
2016-W-C50-USA-07A-2016,lexington ky  50k,Hard,2016-07-25,2008.0,331126.16
2016-W-C50-USA-08A-2016,atlanta ga  50k,Hard,2016-09-12,2687.0,504599.51
2016-W-C50-USA-09A-2016,las vegas nv  50k,Hard,2016-09-26,2827.0,555467.71
2016-W-C50-USA-10A-2016,macon ga  50k,Hard,2016-10-24,4090.0,826539.07
2016-W-C50-USA-11A-2016,scottsdale az  50k,Hard,2016-10-31,4662.0,775971.23
2016-W-C50-USA-12A-2016,waco tx  50k,Hard,2016-11-07,3640.0,600283.39
2016-W-C75-AUS-01A-2016,launceston  75k,Hard,2016-02-01,4520.0,945176.39
2016-W-C75-CZE-01A-2016,prague  75k,Clay,2016-07-25,1422.0,287357.02
2016-W-C75-JPN-01A-2016,gifu  75k,Hard,2016-05-02,2169.0,373709.07
2016-W-C75-USA-03A-2016,indian harbour beach fl  75k,Clay,2016-05-02,3180.0,624334.74
2016-W-C75-USA-04A-2016,albuquerque nm  75k,Hard,2016-09-19,3145.0,574320.07
2016-W-WITF-AUS-13A-2016,canberra  50k,Hard,2016-10-31,2737.0,444045.59
2016-W-WITF-AZE-01A-2016,baku  10k,Hard,2016-05-23,1762.0,392998.36
2016-W-WITF-BIH-01A-2016,banja luka  10k,Clay,2016-06-27,2382.0,453935.92
2016-W-WITF-EGY-20A-2016,sharm el sheikh  10k,Hard,2016-05-23,738.0,157520.55
2016-W-WITF-ESP-21A-2016,valencia  25k,Clay,2016-11-21,3551.0,788053.34
2016-W-WITF-FRA-01A-2016,fort de france martinique  10k,Hard,2016-01-11,1442.0,293875.1
2016-W-WITF-ITA-24A-2016,santa margherita di pula  10k,Clay,2016-09-12,2450.0,374682.0
2016-W-WITF-TUR-17A-2016,antalya  10k,Hard,2016-04-18,2029.0,351509.77
2016-W-WITF-TUR-20A-2016,antalya  10k,Hard,2016-05-09,2686.0,514266.77
2016-0300,luxembourg,Hard,2016-10-17,3735.0,697448.71
2016-0405,japan open tokyo,Hard,2016-09-12,2801.0,467233.63
2016-0406,strasbourg,Clay,2016-05-16,3308.0,676430.07
2016-0528,linz,Hard,2016-10-10,2236.0,377980.44
2016-0602,new haven,Hard,2016-08-22,3602.0,550420.91
2016-0656,quebec city,Hard,2016-09-12,2717.0,487965.4
2016-0703,stanford,Hard,2016-07-18,2450.0,397972.67
2016-0710,eastbourne,Grass,2016-06-20,6484.0,1071128.01
2016-0718,dubai,Hard,2016-02-15,3470.0,864074.84
2016-0804,charleston,Clay,2016-04-04,5728.0,1266592.77
2016-0806,montreal,Hard,2016-07-25,7173.0,1385835.6
2016-0825,tashkent,Hard,2016-09-26,4331.0,557416.86
2016-0894,bogota,Clay,2016-04-11,2109.0,321054.6
2016-1003,doha,Hard,2016-02-22,7746.0,857914.63
2016-1005,rabat,Clay,2016-04-25,3781.0,718140.8
2016-1023,guangzhou,Hard,2016-09-19,3549.0,723180.86
2016-1024,seoul,Hard,2016-09-19,3170.0,694944.55
2016-1027,istanbul,Clay,2016-04-18,3737.0,573615.59
2016-1039,monterrey,Hard,2016-02-29,3155.0,735292.96
2016-1041,kuala lumpur,Hard,2016-02-29,3221.0,745216.78
2016-1048,bastad,Clay,2016-07-18,4268.0,715758.34
2016-1049,auckland,Hard,2016-01-04,2007.0,396848.4
2016-1050,hobart,Hard,2016-01-11,3750.0,741026.17
2016-1051,stuttgart,Clay,2016-04-18,2830.0,706209.49
2016-1052,birmingham,Grass,2016-06-13,2302.0,389200.53
2016-1056,tokyo,Hard,2016-09-19,2922.0,571994.14
2016-1063,shenzhen,Hard,2016-01-04,1793.0,346723.37
2016-1064,florianopolis,Hard,2016-08-01,2900.0,629344.35
2016-1067,katowice,Hard,2016-04-04,2491.0,440412.73
2016-1068,nurnberg,Clay,2016-05-16,3933.0,1029524.6
2016-1074,hong kong,Hard,2016-10-10,3913.0,802422.16
2016-1075,wuhan,Hard,2016-09-26,7499.0,887650.99
2016-1076,tianjin,Hard,2016-10-10,3357.0,537297.45
2016-1077,nanchang,Hard,2016-08-01,2802.0,585594.99
2016-1079,bucharest,Clay,2016-07-11,3076.0,687011.0
2016-1080,nottingham,Grass,2016-06-06,3222.0,541222.58
2016-1082,prague,Clay,2016-04-25,3433.0,565944.45
2016-1086,st  petersburg,Hard,2016-02-08,3520.0,714004.04
2016-1087,kaohsiung,Hard,2016-02-08,3704.0,875597.64
2016-1090,bol,Clay,2016-05-30,3705.0,624797.56
2016-1091,mallorca,Grass,2016-06-13,4223.0,869550.42
2016-1094,gstaad,Clay,2016-07-11,2621.0,560442.79
2016-520,roland garros,Clay,2016-05-23,10241.0,1582647.05
2016-540,wimbledon,Grass,2016-06-27,9891.0,1577112.43
2016-560,us open,Hard,2016-08-29,9129.0,1460382.03
2016-580,australian open,Hard,2016-01-18,13004.0,1725074.22
2016-M001,sydney,Hard,2016-01-11,3612.0,637412.01
2016-M004,acapulco,Hard,2016-02-22,2347.0,446360.73
2016-M006,indian wells masters,Hard,2016-03-07,18086.0,2292592.04
2016-M007,miami masters,Hard,2016-03-21,11801.0,3594553.73
2016-M009,rome masters,Clay,2016-05-09,6619.0,1641361.51
2016-M010,s hertogenbosch,Grass,2016-06-06,2366.0,449800.02
2016-M014,moscow,Hard,2016-10-17,2574.0,533060.58
2016-M015,beijing,Hard,2016-10-03,4548.0,1072766.49
2016-M020,brisbane,Hard,2016-01-04,2731.0,560253.77
2016-M021,madrid masters,Clay,2016-05-02,4151.0,1039686.99
2016-M024,cincinnati masters,Hard,2016-08-15,5933.0,703087.16
2016-M035,washington,Hard,2016-07-18,7011.0,1349469.6
2016-M052,rio de janeiro,Clay,2016-02-15,3827.0,837589.31
2020-8888,atp cup,Hard,2020-01-06,2880.0,665729.36
2020-0451,doha,Hard,2020-01-06,2773.0,542084.62
2020-M056,adelaide,Hard,2020-01-13,3248.0,634762.43
2020-0301,auckland,Hard,2020-01-13,3721.0,758138.44
2020-580,australian open,Hard,2020-01-20,9519.0,1915066.38
2020-9158,cordoba,Clay,2020-02-03,3610.0,821307.41
2020-0375,montpellier,Hard,2020-02-03,4212.0,727728.15
2020-0891,pune,Hard,2020-02-03,3041.0,575084.37
2020-0506,buenos aires,Clay,2020-02-10,2042.0,414939.38
2020-0424,new york,Hard,2020-02-10,3255.0,636340.48
2020-0407,rotterdam,Hard,2020-02-10,3412.0,716412.3
2020-0499,delray beach,Hard,2020-02-17,3292.0,664810.29
2020-0496,marseille,Hard,2020-02-17,3665.0,811938.08
2020-6932,rio de janeiro,Clay,2020-02-17,3161.0,578817.55
2020-M004,acapulco,Hard,2020-02-24,3391.0,829870.04
2020-0495,dubai,Hard,2020-02-24,2628.0,595235.52
2020-8996,santiago,Clay,2020-02-24,2917.0,568243.77
2020-M024,cincinnati masters,Hard,2020-08-24,8320.0,1564394.7
2020-560,us open,Hard,2020-08-31,10734.0,1337114.28
2020-0319,kitzbuhel,Clay,2020-09-07,3824.0,558098.01
2020-M009,rome masters,Clay,2020-09-14,6305.0,1025113.95
2020-0414,hamburg,Clay,2020-09-21,3658.0,789605.67
2020-520,roland garros,Clay,2020-09-28,13872.0,3422422.63
2020-9404,cologne 1,Hard,2020-10-12,3596.0,662567.22
2020-9408,sardinia,Clay,2020-10-12,2955.0,612060.03
2020-0568,st petersburg,Hard,2020-10-12,3078.0,579183.98
2020-9406,cologne 2,Hard,2020-10-19,2843.0,567484.31
2020-9410,nur sultan,Hard,2020-10-26,2639.0,527046.35
2020-0337,vienna,Hard,2020-10-26,2930.0,503197.75
2020-0352,paris masters,Hard,2020-11-02,6605.0,1660191.83
2020-7434,sofia,Hard,2020-11-09,2999.0,537007.67
2020-0605,tour finals,Hard,2020-11-16,931.0,166089.31
2020-M-DC-2020-QLS-M-ARG-COL-01,davis cup qls r1  arg vs col,Clay,2020-03-06,350.0,70396.46
2020-M-DC-2020-QLS-M-AUS-BRA-01,davis cup qls r1  aus vs bra,Hard,2020-03-06,644.0,139148.34
2020-M-DC-2020-QLS-M-AUT-URU-01,davis cup qls r1  aut vs uru,Hard,2020-03-06,399.0,90474.77
2020-M-DC-2020-QLS-M-BEL-HUN-01,davis cup qls r1  bel vs hun,Clay,2020-03-06,376.0,79308.11
2020-M-DC-2020-QLS-M-CRO-IND-01,davis cup qls r1  cro vs ind,Hard,2020-03-06,503.0,104219.66
2020-M-DC-2020-QLS-M-CZE-SVK-01,davis cup qls r1  cze vs svk,Clay,2020-03-06,227.0,40664.81
2020-M-DC-2020-QLS-M-GER-BLR-01,davis cup qls r1  ger vs blr,Hard,2020-03-06,549.0,106508.92
2020-M-DC-2020-QLS-M-JPN-ECU-01,davis cup qls r1  jpn vs ecu,Hard,2020-03-06,326.0,67814.97
2020-M-DC-2020-QLS-M-KAZ-NED-01,davis cup qls r1  kaz vs ned,Hard,2020-03-06,395.0,80875.23
2020-M-DC-2020-QLS-M-SWE-CHI-01,davis cup qls r1  swe vs chi,Hard,2020-03-06,359.0,74024.47
2020-M-DC-2020-QLS-M-USA-UZB-01,davis cup qls r1  usa vs uzb,Hard,2020-03-06,412.0,88694.58
2020-M-DC-2020-WG1-PO-BIH-RSA-01,davis cup wg1 po  bih vs rsa,Hard,2020-03-06,563.0,114236.03
2020-M-DC-2020-WG1-PO-BOL-DOM-01,davis cup wg1 po  bol vs dom,Clay,2020-03-06,447.0,95016.56
2020-M-DC-2020-WG1-PO-LBN-THA-01,davis cup wg1 po  lbn vs tha,Clay,2020-03-06,347.0,69260.7
2020-M-DC-2020-WG1-PO-LTU-POR-01,davis cup wg1 po  ltu vs por,Hard,2020-03-06,341.0,71642.68
2020-M-DC-2020-WG1-PO-MEX-FIN-01,davis cup wg1 po  mex vs fin,Clay,2020-03-06,473.0,91596.75
2020-M-DC-2020-WG1-PO-NOR-BAR-01,davis cup wg1 po  nor vs bar,Hard,2020-03-06,410.0,81730.77
2020-M-DC-2020-WG1-PO-PAK-SLO-01,davis cup wg1 po  pak vs slo,Grass,2020-03-06,417.0,83261.17
2020-M-DC-2020-WG1-PO-PER-SUI-01,davis cup wg1 po  per vs sui,Clay,2020-03-06,460.0,87935.55
2020-M-DC-2020-WG1-PO-TUR-ISR-01,davis cup wg1 po  tur vs isr,Clay,2020-03-06,340.0,75004.7
2020-M-DC-2020-WG1-PO-UKR-TPE-01,davis cup wg1 po  ukr vs tpe,Hard,2020-03-06,560.0,110428.95
2020-M-DC-2020-WG1-PO-VEN-NZL-01,davis cup wg1 po  ven vs nzl,Hard,2020-03-06,396.0,81444.73
2020-M-DC-2020-WG2-PO-CRC-BUL-01,davis cup wg2 po  crc vs bul,Hard,2020-03-06,365.0,75112.34
2020-M-DC-2020-WG2-PO-DEN-PUR-01,davis cup wg2 po  den vs pur,Hard,2020-03-06,431.0,87226.55
